CustomerID,OrderID,OrderDate,Returned,ShipDate,SalesPersonID,ShipModeID,RegionID
LH-17155,CA-2016-144092,2016-05-11,Not,2016-07-11,2,2,133
LW-17125,CA-2016-157280,2016-05-11,Yes,2016-07-11,4,3,252
JP-16135,CA-2016-134180,2016-03-11,Not,2016-07-11,3,1,87
TP-21565,CA-2016-103919,2016-03-10,Not,2016-07-10,1,1,224
LB-16795,US-2016-157490,2016-06-10,Yes,2016-07-10,2,3,522
DB-12910,CA-2016-101672,2016-03-10,Not,2016-07-10,2,1,134
JD-15895,CA-2016-110366,2016-05-09,Not,2016-07-09,3,2,95
PK-19075,CA-2016-115756,2016-05-09,Not,2016-07-09,1,2,56
DM-13015,CA-2016-136231,2016-05-09,Not,2016-07-09,4,2,442
DM-13525,CA-2016-149195,2016-05-09,Not,2016-07-09,1,2,121
DL-13315,CA-2016-149783,2016-04-09,Not,2016-07-09,4,2,215
PG-18820,CA-2016-151561,2016-01-09,Not,2016-07-09,3,1,160
EM-13825,CA-2016-136595,2016-05-09,Not,2016-07-09,1,3,225
RB-19570,US-2016-104815,2016-03-09,Not,2016-07-09,1,1,137
RD-19810,CA-2016-112739,2016-02-09,Not,2016-07-09,1,2,121
FW-14395,CA-2016-139409,2016-05-09,Not,2016-07-09,3,3,160
AH-10690,CA-2016-158869,2016-06-08,Not,2016-07-08,3,3,3
GB-14530,CA-2016-149314,2016-02-07,Not,2016-07-07,2,2,102
DK-13225,CA-2016-168543,2016-03-07,Not,2016-07-07,3,1,22
DB-13060,CA-2016-127369,2016-06-06,Not,2016-07-06,3,3,136
CK-12205,CA-2016-110982,2016-05-06,Not,2016-07-06,2,3,113
CK-12595,US-2016-167472,2016-06-06,Not,2016-07-06,4,3,37
BD-11770,CA-2016-148698,2016-02-05,Not,2016-07-05,1,1,121
ND-18370,CA-2016-145247,2016-05-05,Not,2016-07-05,4,3,17
AH-10465,CA-2016-126165,2016-05-05,Not,2016-07-05,2,2,64
CS-11950,CA-2016-120796,2016-03-04,Not,2016-07-04,3,1,95
MY-18295,US-2016-160206,2016-01-04,Not,2016-07-04,1,1,63
CA-12265,CA-2016-106894,2016-07-02,Not,2016-07-02,4,4,189
AB-10105,CA-2016-147431,2016-02-02,Not,2016-07-02,3,1,160
SM-20950,CA-2016-154067,2016-01-02,Not,2016-07-02,2,1,72
AJ-10795,CA-2016-134474,2016-05-01,Not,2016-07-01,4,2,88
BM-11575,CA-2016-160304,2016-02-01,Not,2016-07-01,3,1,523
MG-17695,US-2016-142685,2016-06-23,Not,2016-06-30,3,1,212
HL-15040,CA-2016-101987,2016-06-24,Not,2016-06-30,1,1,170
LD-16855,CA-2016-152331,2016-06-26,Not,2016-06-30,1,1,76
BP-11155,CA-2016-154767,2016-06-28,Not,2016-06-30,3,2,34
PF-19165,CA-2016-162355,2016-06-30,Not,2016-06-30,4,2,296
AH-10120,CA-2016-135594,2016-06-30,Not,2016-06-30,1,2,220
AB-10255,US-2016-158708,2016-06-26,Not,2016-06-29,1,2,82
Co-12640,CA-2016-140543,2016-06-29,Not,2016-06-29,4,2,317
TS-21160,US-2016-152051,2016-06-25,Yes,2016-06-29,3,1,325
AS-10240,CA-2016-118913,2016-06-25,Not,2016-06-29,2,1,10
BD-11320,CA-2016-130680,2016-06-24,Yes,2016-06-29,2,1,84
AC-10660,CA-2016-161928,2016-06-27,Not,2016-06-29,2,2,64
IM-15070,CA-2016-140501,2016-06-23,Not,2016-06-28,3,1,5
RF-19735,CA-2016-110044,2016-06-28,Not,2016-06-28,1,2,137
CS-12250,CA-2016-161095,2016-06-28,Not,2016-06-28,2,4,122
DH-13075,CA-2016-166240,2016-06-24,Not,2016-06-28,1,1,52
KH-16330,CA-2016-153577,2016-06-27,Not,2016-06-27,1,1,470
SM-20005,US-2016-154256,2016-06-23,Not,2016-06-27,3,2,22
LC-17140,CA-2016-101693,2016-06-25,Not,2016-06-27,1,2,121
JG-15805,CA-2016-100790,2016-06-26,Not,2016-06-26,3,1,3
GM-14500,CA-2016-119445,2016-06-26,Not,2016-06-26,3,1,45
EA-14035,CA-2016-108581,2016-06-20,Not,2016-06-26,1,1,191
DN-13690,CA-2016-114951,2016-06-26,Not,2016-06-26,2,1,64
AS-10090,CA-2016-119865,2016-06-21,Not,2016-06-26,3,1,160
SN-20560,CA-2016-118101,2016-06-26,Not,2016-06-26,1,4,178
AH-10075,CA-2016-144015,2016-06-26,Not,2016-06-26,2,4,72
VP-21760,CA-2016-102127,2016-06-26,Not,2016-06-26,3,1,22
MJ-17740,CA-2016-100300,2016-06-24,Not,2016-06-26,2,2,86
PF-19225,CA-2016-160234,2016-06-26,Not,2016-06-26,4,1,156
LH-16900,CA-2016-169194,2016-06-20,Not,2016-06-25,3,1,509
DP-13105,CA-2016-152534,2016-06-20,Not,2016-06-25,2,2,221
RD-19900,CA-2016-140382,2016-06-23,Not,2016-06-25,2,2,64
BS-11365,CA-2016-149965,2016-06-20,Not,2016-06-25,1,1,351
KB-16600,CA-2016-168361,2016-06-21,Not,2016-06-25,1,1,98
CG-12040,CA-2016-140081,2016-06-20,Not,2016-06-24,3,1,87
DM-13345,CA-2016-129861,2016-06-17,Not,2016-06-23,3,1,29
IG-15085,CA-2016-159345,2016-06-17,Yes,2016-06-22,2,1,84
CP-12340,CA-2016-133613,2016-06-17,Not,2016-06-22,3,1,283
JJ-15445,CA-2016-137127,2016-06-16,Not,2016-06-22,3,1,138
RC-19825,CA-2016-141397,2016-06-20,Not,2016-06-21,2,3,174
BT-11440,US-2016-163461,2016-06-18,Not,2016-06-21,1,3,524
JS-15685,CA-2016-155747,2016-06-14,Not,2016-06-21,3,1,95
KC-16255,CA-2016-105760,2016-06-19,Not,2016-06-20,2,3,9
FM-14380,CA-2016-145842,2016-06-17,Not,2016-06-20,3,2,3
SC-20770,CA-2016-131744,2016-06-18,Not,2016-06-20,3,2,67
MV-18190,CA-2016-123512,2016-06-17,Not,2016-06-19,2,3,74
LC-16885,CA-2016-107146,2016-06-17,Not,2016-06-19,2,3,506
JL-15175,CA-2016-140977,2016-06-16,Not,2016-06-19,4,2,163
TB-21055,CA-2016-111682,2016-06-17,Yes,2016-06-18,3,3,350
BD-11320,CA-2016-148593,2016-06-16,Not,2016-06-18,2,2,74
LS-17245,CA-2016-152765,2016-06-15,Not,2016-06-18,1,3,225
AR-10825,CA-2016-132304,2016-06-14,Not,2016-06-18,2,1,11
PV-18985,CA-2016-107216,2016-06-14,Not,2016-06-17,2,3,68
SS-20590,CA-2016-136287,2016-06-13,Not,2016-06-17,1,1,437
VM-21835,CA-2016-133872,2016-06-14,Not,2016-06-17,4,3,525
GT-14710,CA-2016-126795,2016-06-13,Not,2016-06-16,3,2,3
SC-20050,CA-2016-155005,2016-06-13,Not,2016-06-15,1,2,315
MH-17290,US-2016-108497,2016-06-14,Not,2016-06-14,2,4,72
EB-13705,CA-2016-128223,2016-06-14,Not,2016-06-14,2,4,2
RC-19825,CA-2016-125318,2016-06-06,Not,2016-06-13,1,1,137
EG-13900,US-2016-150861,2016-03-12,Not,2016-06-12,3,3,35
AG-10390,CA-2016-136483,2016-01-12,Yes,2016-06-12,4,1,215
JG-15160,CA-2016-124772,2016-05-12,Not,2016-06-12,4,3,347
NM-18520,CA-2016-153598,2016-03-12,Not,2016-06-12,2,3,74
EJ-14155,CA-2016-142594,2016-01-12,Not,2016-06-12,3,2,331
PW-19030,CA-2016-105354,2016-02-12,Not,2016-06-12,1,1,152
PF-19225,CA-2016-114972,2016-03-11,Not,2016-06-11,2,3,122
TP-21565,CA-2016-163328,2016-04-11,Not,2016-06-11,2,2,526
ER-13855,CA-2016-162236,2016-04-11,Not,2016-06-11,4,2,79
HL-15040,CA-2016-140634,2016-03-10,Not,2016-06-10,1,2,52
TT-21265,CA-2016-134376,2016-02-10,Not,2016-06-10,3,1,3
JH-15910,US-2016-115952,2016-06-10,Yes,2016-06-10,1,4,75
JK-15205,CA-2016-116918,2016-01-10,Not,2016-06-10,4,2,40
TR-21325,CA-2016-160815,2016-05-09,Not,2016-06-09,1,3,527
KD-16270,CA-2016-130407,2016-02-09,Not,2016-06-09,3,1,3
JH-15985,CA-2016-151372,2016-05-09,Yes,2016-06-09,2,3,528
CY-12745,US-2016-101616,2016-03-09,Not,2016-06-09,4,3,328
JE-15715,CA-2016-106950,2016-02-09,Yes,2016-06-09,4,1,79
LR-16915,CA-2016-126732,2016-02-09,Yes,2016-06-09,2,1,72
LC-16930,CA-2016-111913,2016-04-08,Not,2016-06-08,2,2,264
GT-14755,CA-2016-130029,2016-03-07,Not,2016-06-07,2,3,10
AA-10645,CA-2016-147137,2016-04-07,Not,2016-06-07,2,3,64
KD-16270,CA-2016-119823,2016-04-06,Not,2016-06-06,4,3,189
EH-13765,US-2016-119046,2016-02-06,Yes,2016-06-06,2,1,77
JG-15310,CA-2016-129728,2016-05-30,Not,2016-06-06,2,1,122
NM-18520,CA-2016-168844,2016-05-31,Not,2016-06-06,3,1,160
CP-12340,CA-2016-164889,2016-03-06,Not,2016-06-06,2,2,10
LW-16990,US-2016-102239,2016-05-05,Not,2016-06-05,2,3,416
AS-10090,CA-2016-104311,2016-02-05,Not,2016-06-05,1,1,494
NR-18550,CA-2016-109400,2016-02-05,Not,2016-06-05,1,1,422
EH-13765,CA-2016-158155,2016-02-05,Not,2016-06-05,3,1,5
DW-13540,CA-2016-149902,2016-01-04,Not,2016-06-04,3,1,3
EH-13990,CA-2016-124100,2016-03-31,Not,2016-06-04,3,1,5
DJ-13420,CA-2016-123540,2016-02-04,Not,2016-06-04,1,2,63
JG-15310,CA-2016-116799,2016-03-03,Not,2016-06-03,1,3,20
RR-19525,CA-2016-101623,2016-02-28,Not,2016-06-03,3,1,22
BF-11170,CA-2016-159891,2016-01-31,Not,2016-06-02,4,1,156
RW-19690,CA-2016-145499,2016-05-30,Not,2016-05-31,4,3,273
SV-20785,CA-2016-148852,2016-05-26,Not,2016-05-31,2,1,230
BS-11665,CA-2016-101791,2016-05-27,Not,2016-05-31,1,1,98
BP-11290,CA-2016-150483,2016-05-31,Not,2016-05-31,1,1,373
AT-10735,CA-2016-108210,2016-05-30,Not,2016-05-31,1,4,145
MY-17380,US-2016-105578,2016-05-30,Yes,2016-05-30,2,1,66
BG-11695,CA-2016-153682,2016-05-30,Not,2016-05-30,3,3,100
JB-16045,CA-2016-139269,2016-05-25,Yes,2016-05-30,4,1,140
AH-10690,CA-2016-113831,2016-05-30,Not,2016-05-30,4,1,189
JM-16195,CA-2016-158547,2016-05-30,Not,2016-05-30,3,1,529
NL-18310,CA-2016-147473,2016-05-30,Not,2016-05-30,2,1,10
EM-14140,CA-2016-152730,2016-05-30,Not,2016-05-30,1,1,530
EB-13750,CA-2016-166380,2016-05-30,Not,2016-05-30,4,1,71
CM-12235,CA-2016-149237,2016-05-26,Not,2016-05-30,1,1,63
RL-19615,CA-2016-168753,2016-05-29,Not,2016-05-29,4,2,387
RB-19360,CA-2016-156573,2016-05-29,Not,2016-05-29,4,1,7
LA-16780,CA-2016-122903,2016-05-27,Not,2016-05-29,1,2,150
JE-15610,CA-2016-154081,2016-05-22,Not,2016-05-29,2,1,10
CP-12085,CA-2016-113236,2016-05-26,Not,2016-05-29,4,2,531
VD-21670,CA-2016-113747,2016-05-28,Not,2016-05-28,4,1,92
KL-16645,CA-2016-133725,2016-05-23,Not,2016-05-28,1,1,98
LC-16930,CA-2016-107202,2016-05-21,Not,2016-05-28,2,1,515
KC-16675,CA-2016-138695,2016-05-28,Not,2016-05-28,4,1,119
CL-12565,CA-2016-134803,2016-05-28,Yes,2016-05-28,2,1,102
EH-13765,CA-2016-155565,2016-05-28,Not,2016-05-28,3,4,22
TN-21040,CA-2016-121377,2016-05-28,Not,2016-05-28,1,1,90
DP-13390,CA-2016-138583,2016-05-24,Not,2016-05-28,3,1,87
SH-19975,CA-2016-125920,2016-05-21,Not,2016-05-28,1,1,137
LD-17005,CA-2016-142762,2016-05-23,Not,2016-05-27,2,1,64
AP-10720,CA-2016-154403,2016-05-23,Not,2016-05-27,4,1,341
AF-10870,CA-2016-146934,2016-05-22,Not,2016-05-27,3,1,532
CC-12370,CA-2016-143714,2016-05-23,Not,2016-05-27,3,1,87
LS-17245,CA-2016-136994,2016-05-27,Not,2016-05-27,2,1,74
MS-17710,CA-2016-119186,2016-05-26,Not,2016-05-26,1,4,241
TB-21280,CA-2016-157266,2016-05-26,Not,2016-05-26,3,1,155
TH-21235,CA-2016-132409,2016-05-26,Not,2016-05-26,3,1,67
AS-10285,CA-2016-114209,2016-05-21,Not,2016-05-26,1,1,18
RB-19465,CA-2016-115917,2016-05-20,Yes,2016-05-25,2,1,533
LE-16810,CA-2016-157245,2016-05-19,Not,2016-05-24,4,1,71
EB-13930,CA-2016-122728,2016-05-18,Not,2016-05-24,2,1,9
BN-11515,CA-2016-169943,2016-05-19,Not,2016-05-24,3,1,160
BT-11395,CA-2016-126935,2016-05-19,Not,2016-05-24,2,1,64
DB-13210,CA-2016-108567,2016-05-20,Not,2016-05-24,4,1,329
EH-14125,CA-2016-136126,2016-05-24,Not,2016-05-24,4,4,345
LH-17155,US-2016-139486,2016-05-21,Not,2016-05-23,2,3,122
JR-15670,CA-2016-122133,2016-05-16,Not,2016-05-23,3,1,42
RP-19855,US-2016-152835,2016-05-19,Not,2016-05-23,1,1,46
EH-14125,CA-2016-146010,2016-05-20,Not,2016-05-23,2,3,445
CP-12340,CA-2016-127642,2016-05-21,Not,2016-05-23,3,3,265
AH-10690,CA-2016-138282,2016-05-19,Yes,2016-05-23,2,1,31
JF-15490,CA-2016-159653,2016-05-22,Not,2016-05-22,4,4,198
RP-19855,US-2016-150567,2016-05-17,Not,2016-05-21,4,1,473
DO-13435,CA-2016-133144,2016-05-16,Not,2016-05-21,2,2,72
TT-21220,CA-2016-152408,2016-05-15,Not,2016-05-21,3,1,22
JK-15730,CA-2016-105256,2016-05-20,Not,2016-05-20,4,4,166
SN-20710,US-2016-146570,2016-05-15,Not,2016-05-20,4,1,92
LW-17215,US-2016-117037,2016-05-17,Not,2016-05-20,1,3,76
MK-17905,US-2016-148901,2016-05-14,Not,2016-05-19,4,1,88
DP-13000,CA-2016-141180,2016-05-15,Not,2016-05-19,4,2,106
MN-17935,CA-2016-165673,2016-05-15,Not,2016-05-19,3,2,147
SC-20095,CA-2016-130638,2016-05-16,Yes,2016-05-19,2,2,74
AG-10900,CA-2016-158435,2016-05-17,Not,2016-05-18,3,3,283
LH-17155,CA-2016-141019,2016-05-14,Not,2016-05-14,3,4,100
TH-21235,CA-2016-108224,2016-05-14,Not,2016-05-14,2,4,262
JE-15745,CA-2016-113621,2016-01-12,Not,2016-05-12,3,1,487
BM-11140,CA-2016-126004,2016-04-12,Not,2016-05-12,3,3,3
CL-11890,US-2016-150035,2016-01-12,Not,2016-05-12,2,1,68
SJ-20500,CA-2016-157336,2016-01-12,Not,2016-05-12,3,2,266
FH-14365,CA-2016-104689,2016-01-12,Yes,2016-05-12,2,1,102
KM-16375,CA-2016-159212,2016-01-11,Yes,2016-05-11,4,1,183
LH-17020,CA-2016-166443,2016-04-11,Not,2016-05-11,2,3,68
EB-14170,CA-2016-143441,2016-05-11,Not,2016-05-11,1,4,482
NW-18400,CA-2016-159023,2016-03-11,Yes,2016-05-11,2,3,112
GM-14680,CA-2016-139157,2016-01-10,Not,2016-05-10,3,1,3
PK-18910,CA-2016-158099,2016-03-09,Not,2016-05-09,3,3,93
DK-13225,CA-2016-155481,2016-01-09,Not,2016-05-09,3,1,95
FM-14215,CA-2016-132143,2016-03-09,Not,2016-05-09,3,3,42
JA-15970,CA-2016-116526,2016-01-09,Not,2016-05-09,1,1,56
BM-11140,CA-2016-106278,2016-02-09,Not,2016-05-09,2,2,508
RA-19285,US-2016-128195,2016-04-08,Not,2016-05-08,1,3,16
AG-10330,CA-2016-104150,2016-03-08,Not,2016-05-08,1,2,75
SG-20890,CA-2016-144337,2016-01-08,Not,2016-05-08,1,2,422
KC-16255,US-2016-128293,2016-02-06,Not,2016-05-06,3,3,87
BF-11170,US-2016-120460,2016-04-30,Not,2016-05-05,1,1,18
BO-11350,CA-2016-137204,2016-04-28,Not,2016-05-05,2,1,74
SM-20905,CA-2016-129280,2016-03-05,Not,2016-05-05,3,3,43
TB-21175,CA-2016-161473,2016-01-04,Not,2016-05-04,3,1,22
ME-17320,CA-2016-159142,2016-04-04,Not,2016-05-04,4,3,189
FP-14320,CA-2016-111213,2016-01-04,Not,2016-05-04,3,1,5
DB-12910,CA-2016-127985,2016-01-04,Not,2016-05-04,4,2,140
KD-16270,US-2016-143819,2016-01-03,Not,2016-05-03,3,1,194
PP-18955,US-2016-108504,2016-05-02,Not,2016-05-02,4,4,300
TB-21625,CA-2015-156377,2015-12-31,Not,2016-05-01,1,1,224
LR-16915,CA-2016-125206,2016-03-01,Not,2016-05-01,2,3,74
RF-19840,CA-2015-130855,2015-12-29,Not,2016-05-01,3,1,22
JL-15835,CA-2016-154788,2016-04-30,Not,2016-04-30,3,1,160
KD-16615,CA-2016-144792,2016-04-30,Not,2016-04-30,2,1,261
RB-19570,CA-2016-167605,2016-04-28,Not,2016-04-30,1,2,534
JL-15850,US-2016-150147,2016-04-25,Not,2016-04-29,3,2,67
TN-21040,CA-2016-109869,2016-04-22,Yes,2016-04-29,2,1,104
MM-17920,CA-2016-101329,2016-04-22,Not,2016-04-29,3,1,359
HK-14890,CA-2016-130001,2016-04-23,Not,2016-04-28,4,1,79
NB-18655,CA-2016-161816,2016-04-28,Not,2016-04-28,1,3,125
EH-14005,CA-2016-152814,2016-04-28,Yes,2016-04-28,2,1,164
CL-12700,CA-2016-149279,2016-04-24,Not,2016-04-28,2,1,445
GK-14620,CA-2016-162138,2016-04-23,Yes,2016-04-27,2,1,418
CA-12055,CA-2016-168081,2016-04-24,Not,2016-04-27,1,2,121
TT-21460,CA-2016-109057,2016-04-22,Not,2016-04-27,1,1,220
JL-15130,CA-2016-138933,2016-04-24,Not,2016-04-27,2,3,272
AF-10870,CA-2016-126270,2016-04-23,Not,2016-04-27,2,1,535
EL-13735,CA-2016-113061,2016-04-22,Not,2016-04-26,1,1,536
SP-20545,US-2016-103646,2016-04-21,Not,2016-04-26,1,1,98
PG-18895,CA-2016-147578,2016-04-22,Not,2016-04-26,2,2,68
MJ-17740,CA-2016-124149,2016-04-23,Not,2016-04-26,3,3,244
DB-13360,CA-2016-139556,2016-04-26,Not,2016-04-26,3,1,5
KM-16720,CA-2016-109666,2016-04-19,Not,2016-04-26,3,1,22
GM-14455,US-2016-161396,2016-04-19,Not,2016-04-25,3,1,26
JO-15280,US-2016-115819,2016-04-19,Not,2016-04-24,2,2,10
DN-13690,CA-2016-151498,2016-04-21,Not,2016-04-24,2,3,77
CR-12580,CA-2016-155551,2016-04-18,Not,2016-04-23,1,1,537
AP-10915,US-2016-164588,2016-04-16,Not,2016-04-23,4,1,140
TH-21115,CA-2016-125087,2016-04-18,Not,2016-04-23,1,1,121
CS-12490,CA-2016-144785,2016-04-18,Not,2016-04-23,3,1,5
CS-12175,US-2016-159415,2016-04-17,Not,2016-04-22,4,1,222
PK-19075,CA-2016-166282,2016-04-16,Not,2016-04-22,4,1,7
RF-19840,CA-2016-139381,2016-04-18,Not,2016-04-22,4,1,70
RB-19795,US-2016-123750,2016-04-15,Not,2016-04-21,4,1,538
BF-11170,CA-2016-149111,2016-04-17,Not,2016-04-21,4,2,286
SW-20350,US-2016-133508,2016-04-17,Not,2016-04-21,1,1,270
JM-15535,CA-2016-108735,2016-04-17,Not,2016-04-21,2,1,398
BT-11680,CA-2016-146423,2016-04-21,Not,2016-04-21,3,4,375
BS-11365,US-2016-107440,2016-04-16,Not,2016-04-20,3,1,126
MY-18295,US-2016-132423,2016-04-15,Not,2016-04-19,1,1,539
TB-21400,CA-2016-164735,2016-04-14,Not,2016-04-19,4,2,186
PB-19150,CA-2016-148796,2016-04-14,Yes,2016-04-18,2,1,102
BM-11785,CA-2016-105473,2016-04-16,Not,2016-04-18,2,2,77
BD-11320,CA-2016-136406,2016-04-15,Not,2016-04-17,2,2,9
JK-16120,CA-2016-117849,2016-04-15,Not,2016-04-17,2,2,188
JM-15580,CA-2016-166625,2016-04-14,Not,2016-04-17,3,3,128
SP-20920,CA-2016-152800,2016-04-13,Not,2016-04-15,2,3,64
KT-16465,CA-2016-112669,2016-04-14,Not,2016-04-14,2,4,116
GZ-14470,CA-2016-129903,2016-01-12,Not,2016-04-12,1,2,54
MY-18295,CA-2016-164770,2016-02-12,Not,2016-04-12,1,2,225
RC-19825,CA-2016-143308,2016-04-11,Not,2016-04-11,4,4,17
CS-12490,CA-2016-100671,2016-01-11,Not,2016-04-11,1,3,540
TT-21220,CA-2016-146766,2016-04-11,Not,2016-04-11,2,4,541
MO-17500,CA-2016-121601,2016-04-10,Not,2016-04-10,1,4,468
CV-12805,CA-2016-120859,2016-01-09,Not,2016-04-09,2,3,9
SZ-20035,CA-2016-113096,2016-02-09,Not,2016-04-09,2,3,68
TA-21385,CA-2016-129847,2016-02-09,Not,2016-04-09,1,3,76
IM-15055,CA-2016-129630,2016-04-09,Not,2016-04-09,2,4,68
BF-11020,CA-2016-156265,2016-02-08,Not,2016-04-08,2,2,122
RB-19465,CA-2016-103107,2016-04-07,Not,2016-04-07,2,4,11
EN-13780,CA-2016-165848,2016-04-06,Not,2016-04-06,3,4,22
HF-14995,CA-2016-164784,2016-01-05,Not,2016-04-05,4,3,181
CM-12235,CA-2016-101525,2016-01-05,Not,2016-04-05,4,2,37
LC-16870,CA-2016-111283,2016-02-29,Not,2016-04-03,3,1,43
SC-20050,CA-2016-129238,2016-01-31,Not,2016-04-02,2,1,74
JK-15325,CA-2016-158043,2016-01-31,Not,2016-04-02,3,2,542
HE-14800,CA-2016-114944,2016-01-30,Not,2016-04-02,1,1,98
SE-20110,CA-2016-158841,2016-02-02,Not,2016-04-02,4,2,71
JO-15280,CA-2015-109197,2015-12-31,Not,2016-04-01,2,1,543
BG-11035,CA-2015-120901,2015-12-31,Not,2016-04-01,1,1,114
AS-10045,CA-2016-162901,2016-03-28,Not,2016-03-31,4,3,71
CS-11950,US-2016-151827,2016-03-31,Yes,2016-03-31,3,2,67
CC-12220,CA-2016-131380,2016-03-28,Not,2016-03-31,2,2,122
DS-13180,CA-2016-119074,2016-03-27,Not,2016-03-31,4,1,140
SP-20545,CA-2016-123666,2016-03-26,Not,2016-03-30,3,1,160
CP-12085,CA-2016-128258,2016-03-30,Not,2016-03-30,3,3,343
ME-17320,CA-2016-152555,2016-03-29,Not,2016-03-29,1,2,76
JM-15250,CA-2016-167556,2016-03-29,Not,2016-03-29,3,1,5
TB-21595,CA-2016-127236,2016-03-29,Not,2016-03-29,3,1,147
DR-12880,US-2016-164189,2016-03-24,Not,2016-03-28,2,1,462
KT-16465,US-2016-133879,2016-03-21,Not,2016-03-28,1,1,98
MV-17485,CA-2016-161361,2016-03-26,Not,2016-03-28,2,2,396
DB-13210,US-2016-162677,2016-03-26,Not,2016-03-27,4,3,232
DK-12835,CA-2016-120082,2016-03-25,Not,2016-03-27,3,2,3
VG-21805,CA-2016-113803,2016-03-24,Not,2016-03-26,1,3,170
DC-12850,CA-2016-130911,2016-03-24,Not,2016-03-26,3,2,176
RB-19645,CA-2016-107615,2016-03-22,Not,2016-03-25,2,3,97
AH-10030,CA-2016-162747,2016-03-20,Not,2016-03-25,4,2,400
TB-21280,CA-2016-134887,2016-03-25,Not,2016-03-25,1,4,448
DM-12955,CA-2016-163153,2016-03-21,Not,2016-03-25,1,1,225
ZC-21910,US-2016-156986,2016-03-20,Yes,2016-03-24,2,1,295
RD-19660,CA-2016-127670,2016-03-20,Not,2016-03-24,1,1,544
CC-12610,CA-2016-118178,2016-03-19,Not,2016-03-24,4,1,7
CS-12355,CA-2016-128111,2016-03-17,Not,2016-03-23,3,1,499
PB-19105,CA-2016-150889,2016-03-20,Not,2016-03-22,1,2,545
MC-17275,CA-2016-118899,2016-03-22,Yes,2016-03-22,2,4,11
RO-19780,US-2016-120929,2016-03-18,Not,2016-03-21,4,2,181
BT-11440,CA-2016-106383,2016-03-19,Not,2016-03-21,2,2,546
SV-20935,CA-2016-136371,2016-03-19,Not,2016-03-21,3,2,35
SP-20650,CA-2016-133802,2016-03-14,Yes,2016-03-20,2,1,547
DB-13060,CA-2016-113292,2016-03-18,Not,2016-03-20,4,2,222
PL-18925,US-2016-113509,2016-03-15,Not,2016-03-19,3,1,93
HZ-14950,US-2016-154361,2016-03-14,Not,2016-03-19,3,1,26
AC-10660,CA-2016-134544,2016-03-17,Not,2016-03-19,2,2,64
SP-20545,CA-2016-102134,2016-03-14,Not,2016-03-19,1,1,308
SJ-20125,CA-2016-140571,2016-03-15,Not,2016-03-19,4,1,92
MY-18295,CA-2016-149272,2016-03-15,Not,2016-03-19,1,1,420
LT-17110,CA-2016-159373,2016-03-13,Not,2016-03-18,1,1,107
AB-10060,US-2016-108637,2016-03-13,Not,2016-03-18,4,1,548
DB-13360,CA-2016-119123,2016-03-13,Not,2016-03-18,2,1,272
VM-21835,CA-2016-115476,2016-03-17,Not,2016-03-17,3,4,138
JS-15880,CA-2016-162082,2016-03-14,Not,2016-03-17,1,3,395
GZ-14470,CA-2016-131737,2016-03-17,Not,2016-03-17,3,4,117
TW-21025,CA-2016-158834,2016-03-13,Not,2016-03-16,2,3,261
MM-18280,CA-2016-124793,2016-03-14,Not,2016-03-16,2,3,11
FC-14335,CA-2016-138968,2016-03-15,Not,2016-03-16,2,3,9
EH-13765,CA-2016-136301,2016-03-13,Not,2016-03-15,2,2,64
SC-20770,US-2016-114013,2016-03-13,Not,2016-03-15,3,2,67
JM-15865,CA-2016-130393,2016-01-12,Not,2016-03-12,1,2,173
JD-15895,CA-2016-143805,2016-01-12,Not,2016-03-12,4,2,219
LP-17095,CA-2016-118969,2016-02-10,Not,2016-03-10,2,3,104
AB-10060,CA-2016-129714,2016-01-09,Not,2016-03-09,3,3,5
LB-16795,CA-2016-124583,2016-01-09,Not,2016-03-09,2,2,357
KM-16660,CA-2016-132990,2016-01-08,Not,2016-03-08,3,2,95
EM-14140,CA-2016-139997,2016-01-07,Not,2016-03-07,2,3,549
EA-14035,CA-2016-102813,2016-02-07,Not,2016-03-07,1,3,409
FM-14215,CA-2016-104983,2016-03-07,Not,2016-03-07,3,4,93
RB-19360,CA-2016-166674,2016-01-04,Not,2016-03-04,3,2,246
SR-20740,CA-2016-162222,2016-03-04,Not,2016-03-04,1,4,18
TS-21160,CA-2016-120005,2016-03-03,Not,2016-03-03,2,4,9
JF-15490,CA-2016-164483,2016-01-30,Not,2016-03-02,2,1,68
CK-12760,US-2016-140809,2016-01-02,Not,2016-03-02,4,3,71
DF-13135,CA-2016-168032,2016-01-30,Not,2016-03-02,1,1,58
KC-16255,CA-2015-109470,2015-12-31,Not,2016-03-01,4,2,175
CL-12565,CA-2015-135580,2015-12-30,Yes,2016-03-01,2,1,10
PV-18985,CA-2016-119025,2016-02-22,Not,2016-02-28,1,1,63
DL-12865,CA-2016-102456,2016-02-27,Not,2016-02-27,3,3,160
BD-11725,CA-2016-165015,2016-02-25,Not,2016-02-27,3,2,43
AH-10210,CA-2016-166485,2016-02-20,Not,2016-02-27,4,1,7
EB-13930,CA-2016-101448,2016-02-27,Not,2016-02-27,1,2,489
AC-10420,CA-2016-144400,2016-02-23,Not,2016-02-27,3,1,87
DW-13540,CA-2016-128706,2016-02-27,Not,2016-02-27,1,1,121
MC-17635,CA-2016-139010,2016-02-21,Not,2016-02-26,2,2,122
BV-11245,US-2016-168410,2016-02-21,Not,2016-02-26,3,1,35
TZ-21580,US-2016-143280,2016-02-22,Not,2016-02-26,2,1,74
